Serviceid;Date;User_id
13;26-Thg6-18;40722339
273;28-Thg6-18;40722339
667;11-Thg7-18;40722339
333;11-Thg7-18;40722339
333;12-Thg7-18;40722339
667;12-Thg7-18;40722339
456;12-Thg7-18;40722339
1166;18-Thg7-18;40722339
13;18-Thg7-18;40722339
667;18-Thg7-18;40722339
333;18-Thg7-18;40722339
54;18-Thg7-18;40722339
54;18-Thg7-18;40722339
333;18-Thg7-18;40722339
667;18-Thg7-18;40722339
667;18-Thg7-18;40722339
333;18-Thg7-18;40722339
13;25-Thg7-18;40722339
982;25-Thg7-18;40722339
268;25-Thg7-18;40722339
982;25-Thg7-18;40722339
268;25-Thg7-18;40722339
269;26-Thg7-18;40722339
984;26-Thg7-18;40722339
333;26-Thg7-18;40722339
667;26-Thg7-18;40722339
